id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1184888632697610240,1184888175610748935,1571334438000,2019-10-17,17:47:18,GMT,1132976282008981506,john__tennant,John Tennant,,2/3. The PM wrote to Donald Tusk saying that the UK would now choose to have divergence - result? The UK will eschew divergence and accept a level playing field. @nigelmp @NigelDoddsDUP @DianeDoddsMEP @SteveBakerHW,"['nigeldoddsdup', 'stevebakerhw', 'nigelmp']",[],[],1,0,3,[],[],https://twitter.com/John__Tennant/status/1184888632697610240,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}, {'user_id': '104845115', 'username': 'NigelDoddsDUP'}, {'user_id': '15157283', 'username': 'SteveBakerHW'}, {'user_id': '9260332', 'username': 'nigelmp'}]",,,,
1184888175610748935,1184888175610748935,1571334329000,2019-10-17,17:45:29,GMT,1132976282008981506,john__tennant,John Tennant,,1/3. The PM spoke to the DUP conference in Ulster and said there would be no border down the Irish Sea – result? A Border down the Irish Sea. @NigelDoddsDUP @DianeDoddsMEP @SteveBakerHW,"['nigeldoddsdup', 'stevebakerhw']",[],[],1,4,8,[],[],https://twitter.com/John__Tennant/status/1184888175610748935,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}, {'user_id': '104845115', 'username': 'NigelDoddsDUP'}, {'user_id': '15157283', 'username': 'SteveBakerHW'}]",,,,
1184811611002933248,1184808328872038400,1571316075000,2019-10-17,12:41:15,GMT,1132976282008981506,john__tennant,John Tennant,,"Rather than accept a new EU treaty that’s bad for us or an extension and general election it would always be the latter.
I genuinely believe that a clean break and being able to be competitive is the absolute key to our economic success and we cannot do that with this new treaty.",[],[],[],1,1,6,[],[],https://twitter.com/John__Tennant/status/1184811611002933248,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1184808328872038400,1184808328872038400,1571315292000,2019-10-17,12:28:12,GMT,1132976282008981506,john__tennant,John Tennant,,"This new deal is not brexit. It keeps us part of regulatory alignment for the foreseeable. This includes state aid, procurement and fisheries. Now, has anyone heard about the £39bn?  DUP aren't fooled, neither are we.",[],[],[],3,5,20,[],[],https://twitter.com/John__Tennant/status/1184808328872038400,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1184442883996299264,1184442883996299264,1571228164000,2019-10-16,12:16:04,GMT,1132976282008981506,john__tennant,John Tennant,,The EU are still trying to maintain control over our own affairs! The only brexit that means brexit is a CLEAN BREAK BREXIT!! http://www.thetimes.co.uk/article/eda54fa8-f002-11e9-94c6-2c5cc7bfde9a …,[],['http://www.thetimes.co.uk/article/eda54fa8-f002-11e9-94c6-2c5cc7bfde9a'],[],2,3,6,[],[],https://twitter.com/John__Tennant/status/1184442883996299264,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1182693155285753858,1182693155285753858,1570810996000,2019-10-11,16:23:16,GMT,1132976282008981506,john__tennant,John Tennant,,Fellow MEP colleague @BrexitAlex hits the nail on the head! https://twitter.com/BrexitAlex/status/1182692400344506368 …,['brexitalex'],['https://twitter.com/BrexitAlex/status/1182692400344506368'],[],0,2,5,[],[],https://twitter.com/John__Tennant/status/1182693155285753858,False,https://twitter.com/BrexitAlex/status/1182692400344506368,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}, {'user_id': '1123143752984477696', 'username': 'BrexitAlex'}]",,,,
1182234067816849408,1182234067816849408,1570701541000,2019-10-10,09:59:01,GMT,1132976282008981506,john__tennant,John Tennant,,You can catch me on the latest episode of BrexBox discussing the latest Brexit news. https://youtu.be/R_KTcS5WUf0 ,[],['https://youtu.be/R_KTcS5WUf0'],[],0,0,2,[],[],https://twitter.com/John__Tennant/status/1182234067816849408,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1181983523885989890,1181983523885989890,1570641806000,2019-10-09,17:23:26,GMT,1132976282008981506,john__tennant,John Tennant,,Of course we knew what we were voting for. @Nigel_Farage nails the point to a lib dem anti Democrat!! https://twitter.com/Nigel_Farage/status/1181959693012541441 …,['nigel_farage'],['https://twitter.com/Nigel_Farage/status/1181959693012541441'],[],2,2,6,[],[],https://twitter.com/John__Tennant/status/1181983523885989890,False,https://twitter.com/Nigel_Farage/status/1181959693012541441,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}, {'user_id': '19017675', 'username': 'Nigel_Farage'}]",,,,
1181590854881959936,1181590854881959936,1570548187000,2019-10-08,15:23:07,GMT,1132976282008981506,john__tennant,John Tennant,,"""Thank God that we are leaving this political project."" 

I question incoming Commissioner Margrethe Vestager. You can watch it again here:  https://youtu.be/NJul8tXFAPA  #Brexit",[],['https://youtu.be/NJul8tXFAPA'],[],11,53,93,['#brexit'],[],https://twitter.com/John__Tennant/status/1181590854881959936,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1181563204683653120,1181563204683653120,1570541595000,2019-10-08,13:33:15,GMT,1132976282008981506,john__tennant,John Tennant,,So there we have it! The EU's intentions were to keep Northern Ireland in a permanent customs union. They've finally been found out. https://twitter.com/Peston/status/1181500469690195968 …,[],['https://twitter.com/Peston/status/1181500469690195968'],[],0,8,37,[],[],https://twitter.com/John__Tennant/status/1181563204683653120,False,https://twitter.com/Peston/status/1181500469690195968,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1180438981315567616,1180438981315567616,1570273559000,2019-10-05,11:05:59,GMT,1132976282008981506,john__tennant,John Tennant,,"An excellent critique of how democracy and free speech will always defeat the politics of unfounded insults. @Fox_Claire

An invitation to carry on insulting me and my fellow Brexiteers https://blogs.spectator.co.uk/2019/10/an-invitation-to-carry-on-insulting-me-and-my-fellow-brexiteers/ …",['fox_claire'],['https://blogs.spectator.co.uk/2019/10/an-invitation-to-carry-on-insulting-me-and-my-fellow-brexiteers/'],[],8,12,42,[],[],https://twitter.com/John__Tennant/status/1180438981315567616,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}, {'user_id': '278656915', 'username': 'Fox_Claire'}]",,,,
1180157699151007744,1180157699151007744,1570206496000,2019-10-04,16:28:16,GMT,1132976282008981506,john__tennant,John Tennant,,I was lucky enough to meet Jade a number of times over the last few years. She was fiercely passionate about promoting her home town of Redcar and had a remarkable character. My thoughts go out to her friends and family at this time. https://www.gazettelive.co.uk/news/teesside-news/tributes-mighty-redcars-jade-21-17014573 …,[],['https://www.gazettelive.co.uk/news/teesside-news/tributes-mighty-redcars-jade-21-17014573'],[],0,0,6,[],[],https://twitter.com/John__Tennant/status/1180157699151007744,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1177257383174844431,1177257383174844431,1569515007000,2019-09-26,16:23:27,GMT,1132976282008981506,john__tennant,John Tennant,,It's time to break the deadlock. #Brexit pic.twitter.com/VxwfAChhcb,[],[],[],3,53,142,['#brexit'],[],https://twitter.com/John__Tennant/status/1177257383174844431,False,,1,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1177226629220917249,1177226629220917249,1569507674000,2019-09-26,14:21:14,GMT,1132976282008981506,john__tennant,John Tennant,,Yesterday I joined BBC Radio Tees to discuss the Supreme Court decision on prorogation. You can listen to my interview here:  https://youtu.be/L0tQRm8RhXw  #Brexit,[],['https://youtu.be/L0tQRm8RhXw'],[],1,2,3,['#brexit'],[],https://twitter.com/John__Tennant/status/1177226629220917249,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1176865163141668869,1176865163141668869,1569421494000,2019-09-25,14:24:54,GMT,1132976282008981506,john__tennant,John Tennant,,Today I spoke about the UK's contribution to the EU Galileo satellite project at the ITRE Committee. You can watch it here:  https://youtu.be/gjIlmATSWIc  #Brexit,[],['https://youtu.be/gjIlmATSWIc'],[],4,2,8,['#brexit'],[],https://twitter.com/John__Tennant/status/1176865163141668869,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1176803283660345355,1176803283660345355,1569406741000,2019-09-25,10:19:01,GMT,1132976282008981506,john__tennant,John Tennant,,Later on today I'll be meeting representatives from @oilandgasuk to discuss the opportunities Brexit offers for the UK oil and gas industry.,['oilandgasuk'],[],[],1,2,4,[],[],https://twitter.com/John__Tennant/status/1176803283660345355,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}, {'user_id': '45829231', 'username': 'oilandgasuk'}]",,,,
1176110200266399750,1176110200266399750,1569241497000,2019-09-23,12:24:57,GMT,1132976282008981506,john__tennant,John Tennant,,Excellent article by esteemed fellow colleague Brian Monteith: Why Brexit Party vote on Iran was ‘fake news’ https://www.scotsman.com/news/politics/brian-monteith-why-brexit-party-vote-on-iran-was-fake-news-1-5009137 …,[],['https://www.scotsman.com/news/politics/brian-monteith-why-brexit-party-vote-on-iran-was-fake-news-1-5009137'],[],13,7,21,[],[],https://twitter.com/John__Tennant/status/1176110200266399750,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1174785419852025856,1174785419852025856,1568925645000,2019-09-19,20:40:45,GMT,1132976282008981506,john__tennant,John Tennant,,This evening I discussed the latest Brexit developments with RT News. You can watch my interview here:  https://youtu.be/Jv_ZoOOtigQ  #Brexit,[],['https://youtu.be/Jv_ZoOOtigQ'],[],1,8,15,['#brexit'],[],https://twitter.com/John__Tennant/status/1174785419852025856,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1174353675285929986,1174353675285929986,1568822709000,2019-09-18,16:05:09,GMT,1132976282008981506,john__tennant,John Tennant,,"Bad Language doesn't make your argument true, neither liberal nor democratic! #Brexit pic.twitter.com/neNXUcszjL",[],[],[],598,754,1990,['#brexit'],[],https://twitter.com/John__Tennant/status/1174353675285929986,False,,1,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1174007229135110144,1174007229135110144,1568740110000,2019-09-17,17:08:30,GMT,1132976282008981506,john__tennant,John Tennant,,The Liberal Democrats are a danger to democracy. #Brexit pic.twitter.com/lTAaIxjVa7,[],[],['https://pbs.twimg.com/media/EErpWZGXsAURN1a.jpg'],4,8,15,['#brexit'],[],https://twitter.com/John__Tennant/status/1174007229135110144,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1173662937296396294,1173662937296396294,1568658024000,2019-09-16,18:20:24,GMT,1132976282008981506,john__tennant,John Tennant,,"""The people of Hong Kong should have the same right to self-determination as every human being deserves."" - Watch my latest speech in the European Parliament on the situation in Hong Kong. https://youtu.be/PrVw56GIi1A ",[],['https://youtu.be/PrVw56GIi1A'],[],15,49,122,[],[],https://twitter.com/John__Tennant/status/1173662937296396294,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1172467549558267904,1172467549558267904,1568373021000,2019-09-13,11:10:21,GMT,1132976282008981506,john__tennant,John Tennant,,You can watch my latest interview on Euronews: Raw Politics here:  https://youtu.be/jtZFGoGyFuw  #Brexit,[],['https://youtu.be/jtZFGoGyFuw'],[],4,13,23,['#brexit'],[],https://twitter.com/John__Tennant/status/1172467549558267904,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1171772865013780485,1171772865013780485,1568207396000,2019-09-11,13:09:56,GMT,1132976282008981506,john__tennant,John Tennant,,Despite the doom and gloom from remainers... #Brexit pic.twitter.com/TG6x4lTa4O,[],[],[],0,4,5,['#brexit'],[],https://twitter.com/John__Tennant/status/1171772865013780485,False,,1,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1171098650325504000,1171098650325504000,1568046650000,2019-09-09,16:30:50,GMT,1132976282008981506,john__tennant,John Tennant,,It's NOT just the backstop Boris... #Brexit https://youtu.be/7WypV17LH5M ,[],['https://youtu.be/7WypV17LH5M'],[],7,77,233,['#brexit'],[],https://twitter.com/John__Tennant/status/1171098650325504000,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1170664507217199110,1170664507217199110,1567943143000,2019-09-08,11:45:43,GMT,1132976282008981506,john__tennant,John Tennant,, pic.twitter.com/065dulHunZ,[],[],['https://pbs.twimg.com/media/ED8JKTyWwAASzDY.jpg'],2,13,18,[],[],https://twitter.com/John__Tennant/status/1170664507217199110,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1170025547717599232,1170025547717599232,1567790803000,2019-09-06,17:26:43,GMT,1132976282008981506,john__tennant,John Tennant,,"After demanding an election time and time again, Corbyn bottles it! It's no surprise that working class voters are abandoning Labour. pic.twitter.com/gFoCvcA3pL",[],[],[],14,75,256,[],[],https://twitter.com/John__Tennant/status/1170025547717599232,False,,1,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1169645266431029250,1169645266431029250,1567700137000,2019-09-05,16:15:37,GMT,1132976282008981506,john__tennant,John Tennant,,"You can read my latest column from 
@TheJournalNews
 here:  http://www.johntennantmep.co.uk/2019/09/05/column-after-three-years-of-debate-we-are-ready-for-brexit/ … pic.twitter.com/HkTxTVfmM7",['thejournalnews'],['http://www.johntennantmep.co.uk/2019/09/05/column-after-three-years-of-debate-we-are-ready-for-brexit/'],['https://pbs.twimg.com/media/EDtqKxVWsAEdyoc.jpg'],0,1,5,[],[],https://twitter.com/John__Tennant/status/1169645266431029250,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}, {'user_id': '19777733', 'username': 'TheJournalNews'}]",,,,
1169177579422720000,1169177579422720000,1567588631000,2019-09-04,09:17:11,GMT,1132976282008981506,john__tennant,John Tennant,,Remain MPs want the EU to have the ultimate say on a Brexit extension. The 'Surrender Bill' must be defeated. #Brexit pic.twitter.com/x54Itg82Gk,[],[],[],10,61,155,['#brexit'],[],https://twitter.com/John__Tennant/status/1169177579422720000,False,,1,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1168132390704865281,1168132390704865281,1567339439000,2019-09-01,12:03:59,GMT,1132976282008981506,john__tennant,John Tennant,,Are we watching a monumental act of treachery?  https://www.conservativewoman.co.uk/are-we-watching-a-monumental-act-of-treachery/ … via @theconwom,['theconwom'],['https://www.conservativewoman.co.uk/are-we-watching-a-monumental-act-of-treachery/'],[],2,1,3,[],[],https://twitter.com/John__Tennant/status/1168132390704865281,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}, {'user_id': '2350048494', 'username': 'TheConWom'}]",,,,
1167506765069594625,1167506765069594625,1567190278000,2019-08-30,18:37:58,GMT,1132976282008981506,john__tennant,John Tennant,,Yesterday I was on BBC Radio Newcastle discussing the prorogation of Parliament. You can listen to my interview here: https://www.youtube.com/watch?v=jioIgkHgm-I&feature=youtu.be …,[],['https://www.youtube.com/watch?v=jioIgkHgm-I&feature=youtu.be'],[],0,3,11,[],[],https://twitter.com/John__Tennant/status/1167506765069594625,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1165650781363744770,1165650781363744770,1566747777000,2019-08-25,15:42:57,GMT,1132976282008981506,john__tennant,John Tennant,," https://www.bbc.co.uk/sport/live/cricket/47325095?ns_mchannel=social&ns_source=twitter&ns_campaign=bbc_live&ns_linkname=5d62a6b155f8fe066dfad7af%26%262019-08-25T15%3A18%3A10.579Z&ns_fee=0&pinned_post_locator=urn:asset:fe6734d3-f2e0-4a2c-a102-a4f78471c4f9&pinned_post_asset_id=5d62a6b155f8fe066dfad7af&pinned_post_type=share … via @BBCSport
FANTASTIC INNINGS FROM STOKES!!! ASHES BACK TO LIFE!",['bbcsport'],['https://www.bbc.co.uk/sport/live/cricket/47325095?ns_mchannel=social&ns_source=twitter&ns_campaign=bbc_live&ns_linkname=5d62a6b155f8fe066dfad7af%26%262019-08-25T15%3A18%3A10.579Z&ns_fee=0&pinned_post_locator=urn:asset:fe6734d3-f2e0-4a2c-a102-a4f78471c4f9&pinned_post_asset_id=5d62a6b155f8fe066dfad7af&pinned_post_type=share'],[],0,0,1,[],[],https://twitter.com/John__Tennant/status/1165650781363744770,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}, {'user_id': '265902729', 'username': 'BBCSport'}]",,,,
1164070902608400384,1164070902608400384,1566371105000,2019-08-21,07:05:05,GMT,1132976282008981506,john__tennant,John Tennant,,Brian Monteith: Idea of a government of national unity so oxymoronic it is repulsively Orwellian https://www.scotsman.com/news/politics/brian-monteith-idea-of-a-government-of-national-unity-so-oxymoronic-it-is-repulsively-orwellian-1-4986636 …,[],['https://www.scotsman.com/news/politics/brian-monteith-idea-of-a-government-of-national-unity-so-oxymoronic-it-is-repulsively-orwellian-1-4986636'],[],2,0,5,[],[],https://twitter.com/John__Tennant/status/1164070902608400384,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1157998044073353216,1157998044073353216,1564923222000,2019-08-04,12:53:42,GMT,1132976282008981506,john__tennant,John Tennant,,@RupertLowe10 fellow colleague gives a good point. His experience is invaluable  https://www.express.co.uk/news/uk/1160041/Brexit-news-UK-EU-Premier-League-football-Rupert-Lowe-Brexit-Party-latest …,['rupertlowe10'],['https://www.express.co.uk/news/uk/1160041/Brexit-news-UK-EU-Premier-League-football-Rupert-Lowe-Brexit-Party-latest'],[],0,1,2,[],[],https://twitter.com/John__Tennant/status/1157998044073353216,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}, {'user_id': '1121375429884039175', 'username': 'RupertLowe10'}]",,,,
1155424594477670403,1155424594477670403,1564309664000,2019-07-28,10:27:44,GMT,1132976282008981506,john__tennant,John Tennant,,It's the political declaration that could be the real problem for Boris https://blogs.spectator.co.uk/2019/07/its-the-political-declaration-not-the-backstop-that-could-scupper-boris/ …,[],['https://blogs.spectator.co.uk/2019/07/its-the-political-declaration-not-the-backstop-that-could-scupper-boris/'],[],0,2,5,[],[],https://twitter.com/John__Tennant/status/1155424594477670403,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1154009229059153920,1154009229059153920,1563972215000,2019-07-24,12:43:35,GMT,1132976282008981506,john__tennant,John Tennant,,"It's crystal clear that most EU committees operate within a political bubble, driven by an insatiable appetite to spend more and more money. The sooner we leave, the better. pic.twitter.com/5kHwDpF3JJ",[],[],['https://pbs.twimg.com/media/EAPdRlsXUAEVFP3.jpg'],2,11,21,[],[],https://twitter.com/John__Tennant/status/1154009229059153920,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1153703552184926211,1153703552184926211,1563899336000,2019-07-23,16:28:56,GMT,1132976282008981506,john__tennant,John Tennant,,You can watch my latest speech in the ITRE (Industry) Committee here: https://youtu.be/rNyA8yEr7Kc ,[],['https://youtu.be/rNyA8yEr7Kc'],[],1,7,15,[],[],https://twitter.com/John__Tennant/status/1153703552184926211,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1153630337412620288,1153630337412620288,1563881880000,2019-07-23,11:38:00,GMT,1132976282008981506,john__tennant,John Tennant,,I hope Boris Johnson can withstand the tremendous pressure he will be under to U-turn on his Brexit promises. He now has the power to deliver the Brexit people voted for in 2016.,[],[],[],4,7,27,[],[],https://twitter.com/John__Tennant/status/1153630337412620288,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1151433962088259584,1151433962088259584,1563358223000,2019-07-17,10:10:23,GMT,1132976282008981506,john__tennant,John Tennant,,You can watch my recent speech in the European Parliament here: https://www.youtube.com/watch?v=T77LR33nIHw&feature=youtu.be …,[],['https://www.youtube.com/watch?v=T77LR33nIHw&feature=youtu.be'],[],3,10,18,[],[],https://twitter.com/John__Tennant/status/1151433962088259584,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1151415952514441216,1151415952514441216,1563353930000,2019-07-17,08:58:50,GMT,1132976282008981506,john__tennant,John Tennant,,I'll be speaking in the European Parliament in just over five minutes. You can watch the current session live here:  http://www.europarl.europa.eu/plenary/en/home.html …,[],['http://www.europarl.europa.eu/plenary/en/home.html'],[],3,5,21,[],[],https://twitter.com/John__Tennant/status/1151415952514441216,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1151200131334705152,1151200131334705152,1563302474000,2019-07-16,18:41:14,GMT,1132976282008981506,john__tennant,John Tennant,,I'm told that a Tory MEP voted for Von Der Leyen. pic.twitter.com/EjGJf12ESt,[],[],['https://pbs.twimg.com/media/D_niaGQXUAAysHG.jpg'],12,20,27,[],[],https://twitter.com/John__Tennant/status/1151200131334705152,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1151153586497380352,1151153586497380352,1563291377000,2019-07-16,15:36:17,GMT,1132976282008981506,john__tennant,John Tennant,,It is imperative that we continue the fight for Brexit. pic.twitter.com/JNuRBLlODo,[],[],['https://pbs.twimg.com/media/D_m4A6YW4AADQ1A.jpg'],3,5,7,[],[],https://twitter.com/John__Tennant/status/1151153586497380352,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1151041993348452352,1151041993348452352,1563264771000,2019-07-16,08:12:51,GMT,1132976282008981506,john__tennant,John Tennant,,Hearing the controversial Ursula Von Der Leyen this morning and her commitment to 'more Europe' just reaffirms we made the right decision to leave the EU.,[],[],[],3,51,149,[],[],https://twitter.com/John__Tennant/status/1151041993348452352,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
1150815697309700097,1150815697309700097,1563210818000,2019-07-15,17:13:38,GMT,1132976282008981506,john__tennant,John Tennant,,Catch the highlights of myself and fellow North East MEP @TheBluetrot talking on BBC Sunday Politics: North East & Cumbria. - https://www.youtube.com/watch?v=2y0pRCg1WVk …,['thebluetrot'],['https://www.youtube.com/watch?v=2y0pRCg1WVk'],[],0,2,1,[],[],https://twitter.com/John__Tennant/status/1150815697309700097,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}, {'user_id': '620893984', 'username': 'TheBluetrot'}]",,,,
1150635214366007296,1150635214366007296,1563167787000,2019-07-15,05:16:27,GMT,1132976282008981506,john__tennant,John Tennant,,What a thrilling match that was! The England team have done us all proud. Commiserations to New Zealand. #ENGvsNZ pic.twitter.com/RhLNzDyrWH,[],[],['https://pbs.twimg.com/media/D_fgAlvXsAEbPWl.jpg'],1,2,5,['#engvsnz'],[],https://twitter.com/John__Tennant/status/1150635214366007296,False,,0,,,,,,,"[{'user_id': '1132976282008981506', 'username': 'John__Tennant'}]",,,,
